system:index,date,.geo
20220516T080128_20220516T084021,2022-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517T073628_20220517T082050,2022-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517T074128_20220517T082214,2022-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518T071628_20220518T080126,2022-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518T072128_20220518T080250,2022-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518T090128_20220518T094315,2022-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220519T070128_20220519T074122,2022-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220520T082401_20220520T090253,2022-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220521T080401_20220521T084356,2022-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522T074401_20220522T082722,2022-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522T074901_20220522T082844,2022-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220524T070815_20220524T074850,2022-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220524T084815_20220524T092859,2022-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220525T082815_20220525T091226,2022-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220525T083315_20220525T091237,2022-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220526T081118_20220526T085253,2022-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220527T075223_20220527T084053,2022-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528T072829_20220528T081822,2022-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528T073329_20220528T082113,2022-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220529T071437_20220529T075805,2022-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220529T085437_20220529T094104,2022-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530T065629_20220530T073948,2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530T083629_20220530T092025,2022-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531T081629_20220531T090046,2022-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220601T075629_20220601T084225,2022-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220601T080129_20220601T084351,2022-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602T073629_20220602T082217,2022-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602T074129_20220602T082509,2022-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602T091629_20220602T100221,2022-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220603T071629_20220603T080156,2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220603T072129_20220603T080245,2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220603T090129_20220603T094446,2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220604T070129_20220604T074313,2022-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220604T084129_20220604T092352,2022-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220604T084629_20220604T092550,2022-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220605T082110_20220605T090618,2022-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220605T082610_20220605T090658,2022-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220606T080110_20220606T084704,2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220606T080610_20220606T084824,2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220607T074110_20220607T082520,2022-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220607T074610_20220607T082815,2022-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220608T072610_20220608T080823,2022-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220608T090610_20220608T094745,2022-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220609T070610_20220609T075314,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220609T071110_20220609T075358,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220609T084610_20220609T093017,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220609T085110_20220609T093156,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220610T065110_20220610T073643,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220610T082610_20220610T091222,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220610T083110_20220610T091342,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220611T081110_20220611T085417,2022-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220612T075110_20220612T083157,2022-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220613T073110_20220613T081455,2022-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220613T073610_20220613T081617,2022-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220613T091110_20220613T095549,2022-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220614T071110_20220614T075948,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220614T071610_20220614T080219,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220614T085110_20220614T093339,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220614T085610_20220614T093655,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220615T065610_20220615T073826,2022-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220615T083610_20220615T091852,2022-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220616T081610_20220616T085918,2022-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220616T082110_20220616T085928,2022-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617T075610_20220617T084038,2022-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617T080110_20220617T083818,2022-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220618T073610_20220618T081859,2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220618T074110_20220618T082149,2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220618T091610_20220618T095857,2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220619T071610_20220619T080228,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220619T072110_20220619T080350,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220619T090110_20220619T094118,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620T070110_20220620T074248,2022-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620T084110_20220620T092222,2022-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620T084610_20220620T092358,2022-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220621T082110_20220621T090421,2022-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220621T082610_20220621T090647,2022-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220622T080023_20220622T084653,2022-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220622T080523_20220622T084352,2022-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220624T072649_20220624T080541,2022-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220624T090649_20220624T094907,2022-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220625T070649_20220625T075930,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220625T084649_20220625T093018,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220625T085149_20220625T093125,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220626T065149_20220626T073209,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220626T082649_20220626T090838,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220626T083149_20220626T090937,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220627T080649_20220627T085148,2022-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220627T081149_20220627T085309,2022-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220628T075149_20220628T083142,2022-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220629T073149_20220629T081412,2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220629T073649_20220629T081508,2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220629T091149_20220629T095540,2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220630T071149_20220630T075612,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220630T071649_20220630T075834,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220630T085149_20220630T093545,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220630T085649_20220630T093842,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220701T065649_20220701T073429,2022-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220701T083649_20220701T091909,2022-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T081617_20220702T085808,2022-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702T082117_20220702T090010,2022-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T075617_20220703T083938,2022-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703T080117_20220703T084110,2022-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T073617_20220704T081911,2022-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704T074117_20220704T082133,2022-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T071617_20220705T080200,2022-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T072117_20220705T080305,2022-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705T090117_20220705T094341,2022-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T070117_20220706T074137,2022-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T084117_20220706T092315,2022-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706T084617_20220706T092440,2022-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T082117_20220707T090610,2022-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707T082617_20220707T090755,2022-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T080117_20220708T084539,2022-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708T080617_20220708T084642,2022-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T074117_20220709T082518,2022-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709T074617_20220709T082906,2022-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T072617_20220710T080744,2022-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710T090617_20220710T094843,2022-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T070617_20220711T075045,2022-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T071117_20220711T075300,2022-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T084617_20220711T093010,2022-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711T085117_20220711T093135,2022-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T065117_20220712T073406,2022-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T082617_20220712T090915,2022-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712T083117_20220712T091300,2022-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713T081117_20220713T085108,2022-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714T075117_20220714T083139,2022-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T073117_20220715T081538,2022-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T073617_20220715T081635,2022-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715T091117_20220715T095341,2022-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T071117_20220716T075539,2022-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T071617_20220716T075642,2022-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T085117_20220716T093504,2022-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716T085617_20220716T093733,2022-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220717T065617_20220717T073717,2022-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220717T083617_20220717T092036,2022-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220718T081617_20220718T085811,2022-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220718T082117_20220718T090030,2022-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220719T075617_20220719T084014,2022-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220719T080117_20220719T084136,2022-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220720T073617_20220720T104352,2022-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220720T074117_20220720T104822,2022-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220721T071617_20220721T080200,2022-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220721T072117_20220721T080428,2022-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220721T090117_20220721T094306,2022-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722T070117_20220722T074133,2022-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722T084117_20220722T092522,2022-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722T084617_20220722T092615,2022-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220723T064617_20220723T072729,2022-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220723T082117_20220723T090600,2022-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220723T082617_20220723T090955,2022-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220724T080117_20220724T084729,2022-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220724T080617_20220724T084902,2022-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220725T074617_20220725T082812,2022-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220726T072617_20220726T080745,2022-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220726T090617_20220726T094729,2022-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727T070617_20220727T074834,2022-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727T071117_20220727T075201,2022-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727T084617_20220727T093035,2022-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727T085117_20220727T093433,2022-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220728T065117_20220728T073137,2022-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220728T082617_20220728T091256,2022-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220728T083117_20220728T091527,2022-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220729T081117_20220729T085303,2022-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220730T075117_20220730T083250,2022-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T073117_20220731T081356,2022-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T073617_20220731T081539,2022-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731T091117_20220731T095454,2022-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T071117_20220801T075324,2022-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T071617_20220801T075516,2022-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T085117_20220801T093323,2022-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801T085617_20220801T093433,2022-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T065642_20220802T073801,2022-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802T083642_20220802T091451,2022-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803T081642_20220803T085928,2022-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T075642_20220804T083924,2022-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804T080142_20220804T084034,2022-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T073642_20220805T082031,2022-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T074142_20220805T082428,2022-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805T091642_20220805T100204,2022-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T071642_20220806T080237,2022-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T072142_20220806T080554,2022-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806T090142_20220806T094256,2022-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T070142_20220807T074328,2022-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T084142_20220807T092137,2022-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807T084642_20220807T092424,2022-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T082218_20220808T090234,2022-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808T082718_20220808T090434,2022-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T080218_20220809T084457,2022-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809T080718_20220809T084531,2022-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T074218_20220810T082556,2022-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810T074718_20220810T082742,2022-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T072718_20220811T080959,2022-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811T090718_20220811T094638,2022-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T070718_20220812T074841,2022-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T084718_20220812T092759,2022-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812T085218_20220812T093056,2022-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T065218_20220813T073157,2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T082718_20220813T090930,2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813T083218_20220813T091223,2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T080718_20220814T085159,2022-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814T081218_20220814T085428,2022-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815T075218_20220815T083351,2022-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T073218_20220816T081344,2022-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816T091218_20220816T095358,2022-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817T071218_20220817T075403,2022-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817T071718_20220817T075504,2022-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817T085218_20220817T093456,2022-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817T085718_20220817T093507,2022-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220818T065718_20220818T073827,2022-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
